40.7321339,-73.9854917,221 2 AVENUE,New York,NY,10003,USA
40.7492849,-73.9952074,392 8 AVENUE,New York,NY,10001,USA
40.7271546,-73.98014959999999,339 EAST 10 STREET,New York,NY,10009,USA
40.7463583,-73.98169109999999,100 EAST 33 STREET,New York,NY,10016,USA
40.7268842,-73.9877305,316 EAST 6 STREET,New York,NY,10003,USA
40.7358127,-74.0075779,327 WEST 11 STREET,New York,NY,10014,USA
40.7189758,-74.0101663,28 HARRISON STREET,New York,NY,10013,USA
40.718489,-74.01101700000001,41 HARRISON STREET,New York,NY,10013,USA
40.743578,-73.978336,223 EAST 31 STREET,New York,NY,10016,USA
40.7249271,-73.9903621,40 EAST 2 STREET,New York,NY,10003,USA
40.7370095,-74.0066751,786 GREENWICH STREET,New York,NY,10014,USA
40.7373314,-74.00915379999999,394 WEST 12 STREET,New York,NY,10014,USA
40.7032618,-74.0110844,28 WATER STREET,New York,NY,10004,USA
40.733641,-74.00993869999999,402 WEST STREET,New York,NY,10014,USA
40.7445014,-73.9921103,101 WEST 25 STREET,New York,NY,10001,USA
40.7403797,-74.00031059999999,230 WEST 16 STREET,New York,NY,10011,USA
40.746593,-74.004718,188 10 AVENUE,New York,NY,10011,USA
40.7376886,-74.00084389999999,20 7 AVENUE,New York,NY,10011,USA
40.7347155,-73.9923483,120 UNIVERSITY PLACE,New York,NY,10003,USA
40.7288163,-73.9995675,207 THOMPSON STREET,New York,NY,10012,USA
40.7174919,-73.9954102,151 HESTER STREET,New York,NY,10013,USA
40.7324446,-73.98612609999999,230 EAST 14 STREET,New York,NY,10003,USA
40.721373,-73.985147,171 SUFFOLK STREET,New York,NY,10002,USA
40.7142346,-74.00925289999999,47 MURRAY STREET,New York,NY,10007,USA
40.7476464,-74.0067281,542 WEST 22 STREET,New York,NY,10011,USA
40.7108629,-74.0106339,21 DEY STREET,New York,NY,10007,USA
40.7385477,-73.9827947,202 EAST 23 STREET,New York,NY,10010,USA
40.7275578,-73.98765759999999,50 EAST 7 STREET,New York,NY,10003,USA
40.7262143,-73.9947256,55 BLEECKER STREET,New York,NY,10012,USA
40.7135865,-73.9904231,12 RUTGERS STREET,New York,NY,10002,USA
40.731553,-74.0002227,143 WEST 4 STREET,New York,NY,10012,USA
